Order Number,CITY,Billing Address Province,Customer Id,Invoice Date,Product Type,Quantity,Subtotal Price,Total Price Usd,Total Tax
1232,WASHINGTON,District of Columbia,6445,2025-03-19 11:48:00,Gift Card,1,489.13,538.043,48.913
1362,ALBUQUERQUE,New Mexico,3244,2025-03-19 13:22:00,Gift Card,1,489.13,538.043,48.913
7081,ALBANY,New York,2821,2025-03-24 17:10:00,Gift Card,1,489.13,538.043,48.913
7176,SAINT PAUL,Minnesota,4118,2025-03-24 18:47:00,Gift Card,1,489.13,538.043,48.913
833,BROOKLYN,New York,1369,2025-03-18 21:01:00,Gift Card,1,514.13,565.543,51.413
6484,NORFOLK,Virginia,5478,2025-03-24 10:07:00,Gift Card,1,814.13,895.543,81.413
1022,ATLANTA,Georgia,1492,2025-03-19 08:56:00,Gift Card,1,664.13,730.543,66.413
1980,CHICAGO,Illinois,1542,2025-03-19 22:14:00,Gift Card,1,514.13,565.543,51.413
3740,MEMPHIS,Tennessee,642,2025-03-21 16:30:00,Gift Card,1,514.13,565.543,51.413
5383,CHARLOTTE,North Carolina,452,2025-03-23 09:13:00,Gift Card,1,514.13,565.543,51.413
5962,OKLAHOMA CITY,Oklahoma,587,2025-03-23 19:04:00,Gift Card,1,514.13,565.543,51.413
6509,AKRON,Ohio,2771,2025-03-24 10:18:00,Gift Card,1,514.13,565.543,51.413
6476,HARTFORD,Connecticut,5559,2025-03-24 10:02:00,Gift Card,1,662.93,729.223,66.293
5468,ABILENE,Texas,389,2025-03-23 10:46:00,Gift Card,1,514.13,565.543,51.413
283,OAKLAND,California,1602,2025-03-18 11:49:00,Gift Card,1,514.13,565.543,51.413
1221,LOS ANGELES,California,4268,2025-03-19 11:42:00,Gift Card,1,514.13,565.543,51.413
4922,SAN FRANCISCO,California,2292,2025-03-22 17:13:00,Gift Card,1,514.13,565.543,51.413
5637,NEWARK,New Jersey,1968,2025-03-23 13:30:00,Gift Card,1,514.13,565.543,51.413
613,ORANGE,California,141,2025-03-18 16:22:00,Gift Card,1,514.13,565.543,51.413
3948,AKRON,Ohio,206,2025-03-21 19:56:00,Gift Card,1,514.13,565.543,51.413
5612,MORGANTOWN,West Virginia,509,2025-03-23 13:10:00,Gift Card,1,514.13,565.543,51.413
6996,ERIE,Pennsylvania,576,2025-03-24 16:03:00,Gift Card,1,514.13,565.543,51.413
7213,HOUSTON,Texas,3834,2025-03-24 19:23:00,Gift Card,1,514.13,565.543,51.413
7236,SAN FRANCISCO,California,957,2025-03-24 19:39:00,Gift Card,1,514.13,565.543,51.413
3522,ANNISTON,Alabama,3812,2025-03-21 13:17:00,Gift Card,1,539.13,593.043,53.913
350,FORT COLLINS,Colorado,3292,2025-03-18 12:51:00,Gift Card,1,539.13,593.043,53.913
4033,POCATELLO,Idaho,2032,2025-03-21 21:31:00,Gift Card,1,539.13,593.043,53.913
739,LAS VEGAS,Nevada,888,2025-03-18 18:59:00,Gift Card,1,539.13,593.043,53.913
3983,GLENDALE,California,6317,2025-03-21 20:33:00,Gift Card,1,539.13,593.043,53.913
4973,HOUSTON,Texas,277,2025-03-22 18:11:00,Gift Card,1,539.13,593.043,53.913
3441,RICHMOND,Virginia,5239,2025-03-21 12:02:00,Gift Card,1,539.13,593.043,53.913
6621,ALBANY,New York,4235,2025-03-24 11:32:00,Gift Card,1,539.13,593.043,53.913
3296,BAKERSFIELD,California,1734,2025-03-21 09:52:00,Gift Card,1,539.13,593.043,53.913
5643,SAINT PETERSBURG,Florida,5860,2025-03-23 13:36:00,Gift Card,1,539.13,593.043,53.913
4253,DAYTONA BEACH,Florida,3145,2025-03-22 08:47:00,Gift Card,1,539.13,593.043,53.913
1733,COLUMBUS,Ohio,6138,2025-03-19 18:07:00,Gift Card,1,539.13,593.043,53.913
2839,NEW YORK CITY,New York,2473,2025-03-20 18:32:00,Gift Card,1,539.13,593.043,53.913
773,TUCSON,Arizona,135,2025-03-18 19:43:00,Gift Card,1,539.13,593.043,53.913
6148,ROANOKE,Virginia,763,2025-03-23 21:59:00,Gift Card,1,539.13,593.043,53.913
2232,BOISE,Idaho,3926,2025-03-20 10:44:00,Gift Card,1,539.13,593.043,53.913
3459,ALBANY,New York,6355,2025-03-21 12:19:00,Gift Card,1,539.13,593.043,53.913
2768,SCOTTSDALE,Arizona,6109,2025-03-20 17:40:00,Gift Card,1,539.13,593.043,53.913
687,TALLAHASSEE,Florida,842,2025-03-18 17:33:00,Gift Card,1,539.13,593.043,53.913
2513,BOSTON,Massachusetts,625,2025-03-20 14:31:00,Gift Card,1,539.13,593.043,53.913
5375,SEATTLE,Washington,6094,2025-03-23 09:02:00,Gift Card,1,539.13,593.043,53.913
3401,PORTLAND,Oregon,5318,2025-03-21 11:23:00,Gift Card,1,539.13,593.043,53.913
2611,OMAHA,Nebraska,4460,2025-03-20 15:33:00,Gift Card,1,539.13,593.043,53.913
4794,KENT,Washington,4796,2025-03-22 15:26:00,Gift Card,1,539.13,593.043,53.913
2192,GARDEN GROVE,California,280,2025-03-20 10:07:00,Gift Card,1,539.13,593.043,53.913
4317,LORETTO,Minnesota,806,2025-03-22 09:39:00,Gift Card,1,539.13,593.043,53.913
5417,MONTGOMERY,Alabama,2347,2025-03-23 09:48:00,Gift Card,1,539.13,593.043,53.913
5090,HOUSTON,Texas,1255,2025-03-22 19:52:00,Gift Card,1,539.13,593.043,53.913
4401,EL PASO,Texas,2107,2025-03-22 10:26:00,Gift Card,1,539.13,593.043,53.913
6687,HARTFORD,Connecticut,4702,2025-03-24 12:08:00,Gift Card,1,539.13,593.043,53.913
3861,LANCASTER,California,2831,2025-03-21 18:34:00,Gift Card,1,539.13,593.043,53.913
2643,PHILADELPHIA,Pennsylvania,330,2025-03-20 15:55:00,Gift Card,1,539.13,593.043,53.913
741,MEMPHIS,Tennessee,5515,2025-03-18 19:05:00,Gift Card,1,539.13,593.043,53.913
2630,TUSCALOOSA,Alabama,3556,2025-03-20 15:46:00,Gift Card,1,539.13,593.043,53.913
6459,CHICAGO,Illinois,4318,2025-03-24 09:50:00,Gift Card,1,539.13,593.043,53.913
3486,JACKSONVILLE,Florida,2779,2025-03-21 12:38:00,Gift Card,1,539.13,593.043,53.913
2687,TULSA,Oklahoma,410,2025-03-20 16:40:00,Gift Card,1,539.13,593.043,53.913
4764,WASHINGTON,District of Columbia,4992,2025-03-22 14:59:00,Gift Card,1,539.13,593.043,53.913
1077,EVANSVILLE,Indiana,1327,2025-03-19 09:58:00,Gift Card,1,539.13,593.043,53.913
4678,NAPLES,Florida,2758,2025-03-22 13:44:00,Gift Card,1,539.13,593.043,53.913
2693,CHICAGO,Illinois,295,2025-03-20 16:47:00,Gift Card,1,539.13,593.043,53.913
6800,SHREVEPORT,Louisiana,4674,2025-03-24 13:29:00,Gift Card,1,539.13,593.043,53.913
7070,KANSAS CITY,Missouri,1609,2025-03-24 16:55:00,Gift Card,1,539.13,593.043,53.913
7116,GATESVILLE,Texas,4102,2025-03-24 17:53:00,Gift Card,1,539.13,593.043,53.913
7127,CHARLOTTE,North Carolina,2371,2025-03-24 17:59:00,Gift Card,1,539.13,593.043,53.913
7164,WASHINGTON,District of Columbia,2919,2025-03-24 18:37:00,Gift Card,1,539.13,593.043,53.913
7196,NEW YORK CITY,New York,376,2025-03-24 19:12:00,Gift Card,1,539.13,593.043,53.913
7260,SAN FRANCISCO,California,2881,2025-03-24 20:11:00,Gift Card,1,539.13,593.043,53.913
7307,JACKSONVILLE,Florida,5039,2025-03-24 20:52:00,Gift Card,1,539.13,593.043,53.913
7399,HARRISBURG,Pennsylvania,2678,2025-03-24 23:11:00,Gift Card,1,539.13,593.043,53.913
3826,COLORADO SPRINGS,Colorado,4953,2025-03-21 18:01:00,Gift Card,1,589.13,648.043,58.913
2587,SALEM,Oregon,5896,2025-03-20 15:17:00,Gift Card,1,589.13,648.043,58.913
6095,HOUSTON,Texas,6134,2025-03-23 21:16:00,Gift Card,1,589.13,648.043,58.913
6665,MILWAUKEE,Wisconsin,3493,2025-03-24 11:56:00,Gift Card,1,589.13,648.043,58.913
5434,MEMPHIS,Tennessee,959,2025-03-23 10:02:00,Gift Card,1,589.13,648.043,58.913
850,SAINT LOUIS,Missouri,141,2025-03-18 21:17:00,Gift Card,1,589.13,648.043,58.913
324,TOPEKA,Kansas,2043,2025-03-18 12:21:00,Gift Card,1,589.13,648.043,58.913
475,COLUMBUS,Ohio,1157,2025-03-18 14:17:00,Gift Card,1,589.13,648.043,58.913
3567,MIAMI,Florida,18,2025-03-21 13:48:00,Gift Card,1,589.13,648.043,58.913
7130,GRAND FORKS,North Dakota,2971,2025-03-24 18:03:00,Gift Card,1,589.13,648.043,58.913
7293,WEST PALM BEACH,Florida,1482,2025-03-24 20:34:00,Gift Card,1,589.13,648.043,58.913
2509,LEXINGTON,Kentucky,772,2025-03-20 14:28:00,Gift Card,1,639.13,703.043,63.913
1994,TAMPA,Florida,6378,2025-03-19 22:29:00,Gift Card,1,639.13,703.043,63.913
1843,AUSTIN,Texas,5449,2025-03-19 19:30:00,Gift Card,1,639.13,703.043,63.913
2166,DALLAS,Texas,3574,2025-03-20 09:47:00,Gift Card,1,639.13,703.043,63.913
5240,SAN DIEGO,California,3129,2025-03-22 22:40:00,Gift Card,1,639.13,703.043,63.913
706,NEW YORK CITY,New York,3897,2025-03-18 17:55:00,Gift Card,1,639.13,703.043,63.913
2037,TULSA,Oklahoma,4617,2025-03-20 00:03:00,Gift Card,1,639.13,703.043,63.913
2356,IRVINE,California,1557,2025-03-20 12:18:00,Gift Card,1,639.13,703.043,63.913
5364,SPRINGFIELD,Missouri,2412,2025-03-23 08:41:00,Gift Card,1,639.13,703.043,63.913
818,WASHINGTON,District of Columbia,5143,2025-03-18 20:41:00,Gift Card,1,639.13,703.043,63.913
5424,RICHMOND,Virginia,4823,2025-03-23 09:54:00,Gift Card,1,639.13,703.043,63.913
135,STOCKTON,California,239,2025-03-18 09:58:00,Gift Card,1,639.13,703.043,63.913
6203,ROANOKE,Virginia,6160,2025-03-23 23:20:00,Gift Card,1,639.13,703.043,63.913
7031,BOCA RATON,Florida,5803,2025-03-24 16:31:00,Gift Card,1,639.13,703.043,63.913
6754,LOS ANGELES,California,863,2025-03-24 12:53:00,Gift Card,1,739.13,813.043,73.913
2615,JACKSON,Mississippi,3492,2025-03-20 15:36:00,Gift Card,1,739.13,813.043,73.913
2280,SALT LAKE CITY,Utah,3811,2025-03-20 11:27:00,Gift Card,1,464.13,510.543,46.413
6043,BATON ROUGE,Louisiana,4221,2025-03-23 20:30:00,Gift Card,1,562.13,618.343,56.213
3423,SPRINGFIELD,Massachusetts,6098,2025-03-21 11:44:00,Gift Card,1,464.13,510.543,46.413
516,DENTON,Texas,1085,2025-03-18 14:53:00,Gift Card,1,489.13,538.043,48.913
3557,NEW ORLEANS,Louisiana,4810,2025-03-21 13:44:00,Gift Card,1,489.13,538.043,48.913
889,WASHINGTON,District of Columbia,3955,2025-03-18 22:13:00,Gift Card,1,489.13,538.043,48.913
5764,TUCSON,Arizona,4856,2025-03-23 15:34:00,Gift Card,1,489.13,538.043,48.913
3468,SAINT PETERSBURG,Florida,2743,2025-03-21 12:25:00,Gift Card,1,489.13,538.043,48.913
3213,MUNCIE,Indiana,3306,2025-03-21 06:40:00,Gift Card,1,489.13,538.043,48.913
1097,DES MOINES,Iowa,1476,2025-03-19 10:11:00,Gift Card,1,514.13,565.543,51.413
1121,DULUTH,Minnesota,1509,2025-03-19 10:27:00,Gift Card,1,514.13,565.543,51.413
2579,AUSTIN,Texas,1921,2025-03-20 15:12:00,Gift Card,1,514.13,565.543,51.413
211,SILVER SPRING,Maryland,6341,2025-03-18 10:56:00,Gift Card,1,514.13,565.543,51.413
7153,HUNTINGTON,West Virginia,4699,2025-03-24 18:20:00,Gift Card,1,514.13,565.543,51.413
837,JACKSONVILLE,Florida,2464,2025-03-18 21:04:00,Gift Card,1,539.13,593.043,53.913
5765,SAN JOSE,California,3928,2025-03-23 15:34:00,Gift Card,1,539.13,593.043,53.913
3571,COLUMBUS,Georgia,4352,2025-03-21 13:53:00,Gift Card,1,539.13,593.043,53.913
322,MILWAUKEE,Wisconsin,2782,2025-03-18 12:21:00,Gift Card,1,539.13,593.043,53.913
2904,COLORADO SPRINGS,Colorado,4067,2025-03-20 19:18:00,Gift Card,1,539.13,593.043,53.913
4575,RENO,Nevada,3278,2025-03-22 12:27:00,Gift Card,1,539.13,593.043,53.913
3233,JACKSONVILLE,Florida,5041,2025-03-21 08:00:00,Gift Card,1,539.13,593.043,53.913
515,WASHINGTON,District of Columbia,5406,2025-03-18 14:52:00,Gift Card,1,539.13,593.043,53.913
2564,TYLER,Texas,3799,2025-03-20 15:05:00,Gift Card,1,539.13,593.043,53.913
2203,TULSA,Oklahoma,5342,2025-03-20 10:17:00,Gift Card,1,539.13,593.043,53.913
3034,STERLING,Virginia,5444,2025-03-20 21:12:00,Gift Card,1,539.13,593.043,53.913
4858,ROANOKE,Virginia,6019,2025-03-22 16:23:00,Gift Card,1,539.13,593.043,53.913
3919,SARASOTA,Florida,59,2025-03-21 19:27:00,Gift Card,1,539.13,593.043,53.913
862,SAINT PETERSBURG,Florida,4662,2025-03-18 21:34:00,Gift Card,1,539.13,593.043,53.913
5496,TOPEKA,Kansas,607,2025-03-23 11:24:00,Gift Card,1,539.13,593.043,53.913
4719,MESA,Arizona,627,2025-03-22 14:18:00,Gift Card,1,539.13,593.043,53.913
762,YOUNGSTOWN,Ohio,2900,2025-03-18 19:26:00,Gift Card,1,539.13,593.043,53.913
4551,VIENNA,Virginia,3772,2025-03-22 12:07:00,Gift Card,1,539.13,593.043,53.913
4593,LOS ANGELES,California,2218,2025-03-22 12:38:00,Gift Card,1,539.13,593.043,53.913
7254,SAN FRANCISCO,California,2675,2025-03-24 20:04:00,Gift Card,1,539.13,593.043,53.913
3876,ATLANTA,Georgia,1183,2025-03-21 18:48:00,Gift Card,1,639.13,703.043,63.913
478,OKLAHOMA CITY,Oklahoma,1040,2025-03-18 14:18:00,Gift Card,1,639.13,703.043,63.913
2531,NASHVILLE,Tennessee,4734,2025-03-20 14:43:00,Gift Card,1,639.13,703.043,63.913
594,WASHINGTON,District of Columbia,572,2025-03-18 16:10:00,Gift Card,1,639.13,703.043,63.913
492,CANTON,Ohio,6097,2025-03-18 14:33:00,Gift Card,1,639.13,703.043,63.913
4748,SAINT PAUL,Minnesota,5438,2025-03-22 14:45:00,Gift Card,2,1039.13,1143.043,103.913
3953,CORPUS CHRISTI,Texas,149,2025-03-21 20:01:00,Gift Card,1,739.13,813.043,73.913
274,LEXINGTON,Kentucky,283,2025-03-18 11:42:00,Accessories,1,453.63,498.993,45.363
5397,COLUMBUS,Ohio,940,2025-03-23 09:29:00,Accessories,1,840.13,924.143,84.013
3814,BAKERSFIELD,California,6157,2025-03-21 17:51:00,Accessories,1,591.53,650.683,59.153
5325,ODESSA,Texas,314,2025-03-23 06:45:00,Accessories,2,511.63,562.793,51.163
455,PANAMA CITY,Florida,3056,2025-03-18 14:02:00,Accessories,1,453.63,498.993,45.363
2093,COLUMBIA,South Carolina,6243,2025-03-20 08:32:00,Accessories,1,482.63,530.893,48.263
2906,BIRMINGHAM,Alabama,350,2025-03-20 19:19:00,Accessories,1,884.63,973.093,88.463
4879,HUNTSVILLE,Alabama,3257,2025-03-22 16:42:00,Accessories,1,551.63,606.793,55.163
5659,MINNEAPOLIS,Minnesota,3130,2025-03-23 13:50:00,Accessories,1,561.13,617.243,56.113
5165,RIDGELY,Maryland,3766,2025-03-22 21:04:00,Accessories,1,439.13,483.043,43.913
637,FORT WORTH,Texas,5906,2025-03-18 16:38:00,Accessories,1,439.13,483.043,43.913
2840,FLINT,Michigan,6131,2025-03-20 18:32:00,Accessories,1,453.63,498.993,45.363
2698,SAINT LOUIS,Missouri,280,2025-03-20 16:49:00,Accessories,1,524.73,577.203,52.473
3059,KALAMAZOO,Michigan,377,2025-03-20 21:31:00,Accessories,1,529.13,582.043,52.913
2158,LOUISVILLE,Kentucky,876,2025-03-20 09:41:00,Cycling Shoes,1,535.13,588.643,53.513
1882,CORONA,California,1544,2025-03-19 20:09:00,Cycling Shoes,1,821.13,903.243,82.113
3884,OKLAHOMA CITY,Oklahoma,141,2025-03-21 18:55:00,Cycling Shoes,1,631.13,694.243,63.113
3514,SAINT LOUIS,Missouri,772,2025-03-21 13:06:00,Cycling Shoes,1,567.13,623.843,56.713
3963,VIRGINIA BEACH,Virginia,438,2025-03-21 20:07:00,Walking Shoes,1,455.13,500.643,45.513
1494,AUSTIN,Texas,2882,2025-03-19 15:06:00,Walking Shoes,1,595.93,655.523,59.593
566,AUSTIN,Texas,5308,2025-03-18 15:42:00,Walking Shoes,1,610.33,671.363,61.033
7393,FULLERTON,California,6158,2025-03-24 22:54:00,Walking Shoes,1,517.53,569.283,51.753
6854,ORLANDO,Florida,4968,2025-03-24 14:04:00,Walking Shoes,2,655.13,720.643,65.513
6537,ORLANDO,Florida,10,2025-03-24 10:37:00,Walking Shoes,2,1464.63,1611.093,146.463
1308,SAN ANTONIO,Texas,5450,2025-03-19 12:40:00,Cycling Shoes,1,693.13,762.443,69.313
4298,SACRAMENTO,California,1264,2025-03-22 09:26:00,Cycling Shoes,1,517.13,568.843,51.713
5854,WHITE PLAINS,New York,5088,2025-03-23 17:03:00,Cycling Shoes,3,556.13,611.743,55.613
158,LINCOLN,Nebraska,6416,2025-03-18 10:17:00,Cycling Shoes,1,702.13,772.343,70.213
1299,GREENVILLE,South Carolina,706,2025-03-19 12:36:00,Cycling Shoes,1,556.13,611.743,55.613
2447,NEWARK,Delaware,1545,2025-03-20 13:35:00,Cycling Shoes,1,615.13,676.643,61.513
2555,ROCHESTER,New York,4142,2025-03-20 14:59:00,Cycling Shoes,1,478.13,525.943,47.813
2699,DENVER,Colorado,5217,2025-03-20 16:49:00,Cycling Shoes,1,546.13,600.743,54.613
4446,MIAMI,Florida,4716,2025-03-22 10:58:00,Cycling Shoes,1,703.13,773.443,70.313
4664,ZEPHYRHILLS,Florida,926,2025-03-22 13:33:00,Cycling Shoes,1,937.13,1030.843,93.713
6119,BATTLE CREEK,Michigan,6238,2025-03-23 21:36:00,Cycling Shoes,1,683.13,751.443,68.313
4085,WINSTON SALEM,North Carolina,2015,2025-03-21 22:40:00,Cycling Shoes,1,743.93,818.323,74.393
6464,FORT LAUDERDALE,Florida,1177,2025-03-24 09:53:00,Cycling Shoes,1,544.33,598.763,54.433
122,SHREVEPORT,Louisiana,549,2025-03-18 09:38:00,Cycling Shoes,1,703.13,773.443,70.313
6877,SYRACUSE,New York,1416,2025-03-24 14:19:00,Cycling Shoes,1,478.13,525.943,47.813
7106,WILMINGTON,Delaware,1877,2025-03-24 17:40:00,Cycling Shoes,1,563.93,620.323,56.393
7321,WASHINGTON,District of Columbia,6039,2025-03-24 21:15:00,Cycling Shoes,1,703.13,773.443,70.313
5190,SAVANNAH,Georgia,1663,2025-03-22 21:29:00,Cycling Shoes,2,732.13,805.343,73.213
1141,FLORENCE,South Carolina,112,2025-03-19 10:48:00,Cycling Shoes,1,566.13,622.743,56.613
4633,WASHINGTON,District of Columbia,2012,2025-03-22 13:06:00,Cycling Shoes,1,517.13,568.843,51.713
4714,PITTSBURGH,Pennsylvania,4437,2025-03-22 14:15:00,Cycling Shoes,1,643.13,707.443,64.313
6325,MANSFIELD,Ohio,1022,2025-03-24 08:18:00,Cycling Shoes,1,478.13,525.943,47.813
6841,WICHITA,Kansas,3927,2025-03-24 13:57:00,Cycling Shoes,1,855.13,940.643,85.513
6970,FRESNO,California,1883,2025-03-24 15:41:00,Cycling Shoes,1,556.13,611.743,55.613
1377,LAS VEGAS,Nevada,1686,2025-03-19 13:33:00,Cycling Shoes,2,517.13,568.843,51.713
6176,MIAMI BEACH,Florida,3427,2025-03-23 22:30:00,Cycling Shoes,1,583.93,642.323,58.393
6973,SAN ANTONIO,Texas,4468,2025-03-24 15:43:00,Cycling Shoes,1,556.13,611.743,55.613
4349,DES MOINES,Iowa,3775,2025-03-22 09:56:00,Cycling Shoes,1,810.13,891.143,81.013
5609,BOSTON,Massachusetts,5369,2025-03-23 13:07:00,Cycling Shoes,1,546.13,600.743,54.613
3254,NAPLES,Florida,4844,2025-03-21 08:55:00,Cycling Shoes,1,605.13,665.643,60.513
507,ATHENS,Georgia,99,2025-03-18 14:44:00,Cycling Shoes,1,673.53,740.883,67.353
6826,WASHINGTON,District of Columbia,2461,2025-03-24 13:51:00,Cycling Shoes,1,439.13,483.043,43.913
705,YOUNG AMERICA,Minnesota,5941,2025-03-18 17:54:00,Cycling Shoes,1,601.13,661.243,60.113
2149,GREENSBORO,North Carolina,5890,2025-03-20 09:36:00,Cycling Shoes,1,546.13,600.743,54.613
3469,VIRGINIA BEACH,Virginia,880,2025-03-21 12:25:00,Cycling Shoes,1,532.73,586.003,53.273
4342,AUSTIN,Texas,2942,2025-03-22 09:51:00,Cycling Shoes,1,501.53,551.683,50.153
7368,PITTSBURGH,Pennsylvania,1340,2025-03-24 22:16:00,Cycling Shoes,1,478.13,525.943,47.813
3711,PENSACOLA,Florida,2065,2025-03-21 16:06:00,Cycling Shoes,1,556.13,611.743,55.613
1240,BIRMINGHAM,Alabama,4409,2025-03-19 11:55:00,Cycling Shoes,1,751.13,826.243,75.113
2176,DALLAS,Texas,5018,2025-03-20 09:56:00,Cycling Shoes,1,615.13,676.643,61.513
2449,RENO,Nevada,5797,2025-03-20 13:36:00,Cycling Shoes,1,517.13,568.843,51.713
5495,FRESNO,California,6295,2025-03-23 11:24:00,Cycling Shoes,1,439.13,483.043,43.913
261,BOSTON,Massachusetts,2796,2025-03-18 11:30:00,Cycling Shoes,1,556.13,611.743,55.613
1026,HOUSTON,Texas,6301,2025-03-19 09:00:00,Cycling Shoes,1,517.13,568.843,51.713
1368,LOUISVILLE,Kentucky,1996,2025-03-19 13:28:00,Cycling Shoes,1,908.13,998.943,90.813
2212,SPRING HILL,Florida,963,2025-03-20 10:23:00,Cycling Shoes,1,478.13,525.943,47.813
2676,SAINT LOUIS,Missouri,3736,2025-03-20 16:27:00,Cycling Shoes,1,478.13,525.943,47.813
6505,HOUSTON,Texas,1312,2025-03-24 10:17:00,Cycling Shoes,1,576.13,633.743,57.613
1891,MILWAUKEE,Wisconsin,3546,2025-03-19 20:20:00,Cycling Shoes,1,627.13,689.843,62.713
4965,SPOKANE,Washington,3510,2025-03-22 17:58:00,Cycling Shoes,1,439.13,483.043,43.913
4326,LAS VEGAS,Nevada,5895,2025-03-22 09:44:00,Cycling Shoes,1,595.13,654.643,59.513
7002,SAINT AUGUSTINE,Florida,5139,2025-03-24 16:09:00,Cycling Shoes,2,634.13,697.543,63.413
3364,GREELEY,Colorado,1360,2025-03-21 10:49:00,Cycling Shoes,2,615.13,676.643,61.513
2577,CHARLESTON,West Virginia,5087,2025-03-20 15:11:00,Cycling Shoes,1,528.13,580.943,52.813
3316,DALLAS,Texas,4122,2025-03-21 10:10:00,Cycling Shoes,1,684.13,752.543,68.413
3915,OKLAHOMA CITY,Oklahoma,5925,2025-03-21 19:20:00,Cycling Shoes,1,689.53,758.483,68.953
5385,WASHINGTON,District of Columbia,3557,2025-03-23 09:18:00,Cycling Shoes,1,728.13,800.943,72.813
6879,SAN ANTONIO,Texas,4915,2025-03-24 14:21:00,Cycling Shoes,1,517.13,568.843,51.713
1135,SACRAMENTO,California,281,2025-03-19 10:40:00,Cycling Shoes,1,595.13,654.643,59.513
4173,JOHNSTOWN,Pennsylvania,389,2025-03-22 06:36:00,Cycling Shoes,1,1025.13,1127.643,102.513
6080,BALTIMORE,Maryland,1451,2025-03-23 21:02:00,Cycling Shoes,2,439.13,483.043,43.913
4218,WATERBURY,Connecticut,6138,2025-03-22 08:23:00,Cycling Shoes,1,674.13,741.543,67.413
4228,KNOXVILLE,Tennessee,4235,2025-03-22 08:31:00,Cycling Shoes,1,605.13,665.643,60.513
6362,TALLAHASSEE,Florida,2429,2025-03-24 08:46:00,Cycling Shoes,1,556.13,611.743,55.613
4249,SACRAMENTO,California,1567,2025-03-22 08:44:00,Cycling Shoes,1,537.13,590.843,53.713
342,HARTFORD,Connecticut,657,2025-03-18 12:42:00,Cycling Shoes,1,556.13,611.743,55.613
1363,VANCOUVER,Washington,1387,2025-03-19 13:23:00,Cycling Shoes,3,556.13,611.743,55.613
905,SACRAMENTO,California,6346,2025-03-18 22:46:00,Cycling Shoes,1,517.13,568.843,51.713
7169,SHAWNEE MISSION,Kansas,5405,2025-03-24 18:42:00,Cycling Shoes,1,562.33,618.563,56.233
4354,AMARILLO,Texas,2527,2025-03-22 10:01:00,Cycling Shoes,2,846.33,930.963,84.633
6215,LEXINGTON,Kentucky,1233,2025-03-23 23:37:00,Cycling Shoes,2,501.53,551.683,50.153
2077,DALLAS,Texas,615,2025-03-20 08:04:00,Cycling Shoes,1,470.33,517.363,47.033
3150,MONTGOMERY,Alabama,1907,2025-03-20 23:13:00,Cycling Shoes,1,532.73,586.003,53.273
1287,AUSTIN,Texas,5721,2025-03-19 12:25:00,Cycling Shoes,1,576.13,633.743,57.613
2737,GREENVILLE,South Carolina,3359,2025-03-20 17:21:00,Cycling Shoes,1,683.13,751.443,68.313
5409,JOLIET,Illinois,5539,2025-03-23 09:41:00,Cycling Shoes,1,556.13,611.743,55.613
468,BOSTON,Massachusetts,1533,2025-03-18 14:11:00,Cycling Shoes,1,810.13,891.143,81.013
4668,NEW ORLEANS,Louisiana,1598,2025-03-22 13:37:00,Cycling Shoes,1,1458.13,1603.943,145.813
6301,SCHAUMBURG,Illinois,355,2025-03-24 07:48:00,Cycling Shoes,1,556.13,611.743,55.613
171,CLEARWATER,Florida,2889,2025-03-18 10:26:00,Cycling Shoes,1,439.13,483.043,43.913
1840,NORFOLK,Virginia,2843,2025-03-19 19:25:00,Cycling Shoes,2,634.13,697.543,63.413
2300,FRESNO,California,1594,2025-03-20 11:38:00,Cycling Shoes,1,714.13,785.543,71.413
5214,SYRACUSE,New York,5207,2025-03-22 22:03:00,Cycling Shoes,1,529.13,582.043,52.913
972,TACOMA,Washington,2645,2025-03-19 02:27:00,Cycling Shoes,1,689.53,758.483,68.953
4860,SAN ANTONIO,Texas,527,2025-03-22 16:24:00,Cycling Shoes,1,642.33,706.563,64.233
5174,GREENSBORO,North Carolina,1313,2025-03-22 21:13:00,Cycling Shoes,1,627.13,689.843,62.713
2933,GAINESVILLE,Florida,2582,2025-03-20 19:39:00,Cycling Shoes,2,501.53,551.683,50.153
3812,ANN ARBOR,Michigan,1455,2025-03-21 17:49:00,Cycling Shoes,2,1253.53,1378.883,125.353
1948,PASADENA,Texas,5140,2025-03-19 21:36:00,Cycling Shoes,1,517.13,568.843,51.713
3005,OKLAHOMA CITY,Oklahoma,1356,2025-03-20 20:53:00,Cycling Shoes,1,595.13,654.643,59.513
4303,LONG BEACH,California,4559,2025-03-22 09:30:00,Cycling Shoes,1,517.13,568.843,51.713
4442,MANCHESTER,New Hampshire,25,2025-03-22 10:55:00,Cycling Shoes,2,517.13,568.843,51.713
651,EL PASO,Texas,5186,2025-03-18 16:57:00,Cycling Shoes,1,478.13,525.943,47.813
5132,PORTLAND,Oregon,5516,2025-03-22 20:30:00,Cycling Shoes,1,682.13,750.343,68.213
6653,PORTSMOUTH,Virginia,4629,2025-03-24 11:47:00,Cycling Shoes,1,702.13,772.343,70.213
6779,BALTIMORE,Maryland,1808,2025-03-24 13:16:00,Cycling Shoes,1,556.13,611.743,55.613
908,WASHINGTON,District of Columbia,5643,2025-03-18 22:50:00,Cycling Shoes,1,556.13,611.743,55.613
4674,LAWRENCEVILLE,Georgia,2664,2025-03-22 13:43:00,Cycling Shoes,1,501.53,551.683,50.153
